POS,#,Name,Inf,ORG,Age,B,T,OVR,CON,BABIP,GAP,POW,EYE,K's,CON vL,POW vL,CON vR,POW vR,BUN,BFH,STU,CON,PBABIP,HRR,PIT,STM,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,DEF,G,PA,AB,AVG,OBP,SLG,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,G,BB,K,ERA,AVG,OBP,SLG,OPS,BABIP,WHIP,HR/9,H/9,BB/9,K/9,ERA+,FIP,WAR,SIERA,POS,G,EFF,SLR,SctAcc
SP,15,Hudson Barton,,-,20,R,R,1.0 Stars,1,1,1,1,1,8,1,1,1,1,28,47,14,1,43,1,3,54,1,1,1,33,41,39,37,35,43,41,21,42,66,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,66,Brady Basso,,Athletics,28,R,L,2.5 Stars,1,1,4,1,1,1,1,1,1,1,45,11,40,59,57,52,4,41,1,1,3,25,27,55,22,6,16,17,10,6,67,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,20,44,77,5.06,.266,.358,.436,.793,.305,1.52,1.3,9.2,4.4,7.8,75,4.94,-0.0,4.41,1,20,1.325,$740 000,Very High
SP,55,Peyton Battenfield,,-,29,R,R,1.5 Stars,1,1,1,1,1,1,1,1,1,1,33,10,20,48,51,38,5,47,1,1,4,5,23,41,10,23,16,24,9,1,35,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,4,Justin Baumgardner,,-,21,L,L,1.5 Stars,1,4,1,1,1,1,1,1,1,1,49,3,20,18,43,13,4,73,4,2,4,12,21,35,3,49,47,41,2,1,38,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,9,Trever Baumler,,-,20,R,R,1.0 Stars,4,4,4,10,2,4,5,11,3,10,31,22,18,2,43,1,3,42,1,1,1,18,28,41,21,51,50,64,47,43,42,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,95,John Bayless,,-,20,R,R,1.5 Stars,1,1,1,1,1,1,1,1,1,1,74,1,17,25,44,12,5,57,10,13,11,16,24,35,20,48,39,46,1,2,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,46,Tyler Beede,,-,33,R,R,2.0 Stars,11,11,3,1,16,13,12,1,11,1,21,7,39,31,51,43,7,32,2,2,2,28,19,37,22,7,14,23,14,4,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,55,Pete Bell,,-,17,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,75,8,11,1,35,1,3,79,4,5,4,23,15,50,1,60,62,65,3,2,49,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,7,Talan Bell,,-,21,L,L,1.0 Stars,14,11,6,1,2,19,13,1,14,1,51,23,16,12,53,6,3,54,2,2,1,26,28,56,16,55,47,58,48,50,51,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,66,Brayan Bello,,Texas Rangers,27,R,R,3.0 Stars,11,6,16,1,1,14,11,1,11,1,68,5,47,49,46,69,4,47,3,3,1,26,32,56,26,7,23,18,17,16,73,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,31,57,199,2.58,.205,.270,.318,.588,.265,1.05,0.6,6.8,2.7,9.3,154,2.86,5.5,3.12,1,31,1.030,$6 160 000,Very High
SP,24,Caleb Bennett,,-,25,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,39,18,6,1,50,1,4,58,1,1,1,15,29,33,20,5,4,4,11,10,38,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,22,Brayden Bergman,,-,21,R,R,1.0 Stars,7,1,1,1,1,14,7,1,7,1,61,37,24,1,48,1,3,51,1,1,1,35,29,35,23,34,31,32,38,10,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,12,Danny Bertrand,,Cincinnati Reds,18,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,82,4,1,3,35,3,4,75,4,1,2,18,29,44,11,64,51,59,14,1,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,38,Dante Biasi,,-,28,L,L,1.5 Stars,1,5,16,1,2,1,1,1,1,1,97,16,36,9,54,35,3,47,4,4,1,27,40,22,8,29,21,33,13,15,54,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,28,Tanner Bibee,,Cleveland Guardians,27,R,R,3.0 Stars,1,1,1,1,1,1,1,1,1,1,85,15,49,60,61,47,4,62,1,1,3,21,28,48,13,8,19,21,22,7,60,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,30,55,170,3.44,.224,.287,.346,.632,.271,1.13,0.9,7.4,2.8,8.6,117,3.48,3.5,3.39,1,30,1.030,$4 400 000,Very High
SP,57,Shane Bieber,,San Francisco Giants,31,R,R,3.0 Stars,16,9,1,1,1,26,17,1,16,1,34,9,43,60,51,52,5,56,-,-,-,14,16,27,7,-,-,-,12,8,34,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,23,33,101,4.26,.233,.286,.387,.672,.267,1.14,1.0,8.0,2.3,7.2,88,3.75,1.7,3.85,1,23,1.236,$16 000 000,Very High
SP,4,McCall Biemiller,,-,21,R,L,1.0 Stars,1,1,1,1,1,2,1,1,1,1,16,50,16,2,43,1,3,59,1,1,1,37,28,32,41,35,38,44,48,45,59,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,0,Frediry Bierd,,-,22,R,R,0.5 Stars,1,1,1,1,1,4,1,1,1,1,38,17,10,3,48,1,3,28,1,1,1,33,25,35,33,37,32,27,34,31,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,1,Blake Bigelow,,-,16,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,77,14,1,4,32,1,3,70,4,1,1,20,8,51,3,23,25,36,27,15,39,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,50,Ty Blach,,-,35,R,L,2.0 Stars,13,2,1,1,17,22,14,1,13,1,69,38,17,77,36,36,4,49,-,-,-,32,37,35,8,40,45,47,13,12,77,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,14,Collins Black,,-,21,R,R,0.5 Stars,1,1,5,1,2,1,1,1,1,1,58,14,10,1,52,1,3,53,3,3,2,32,31,40,9,11,22,30,8,5,55,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,31,Mike Black,,-,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,63,4,1,1,31,5,3,77,1,1,3,18,16,59,14,37,45,52,10,2,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,64,Bradley Blalock,,Colorado Rockies,25,R,R,2.5 Stars,5,5,1,1,1,5,5,1,5,1,40,9,40,50,53,42,4,57,2,2,1,19,24,63,15,14,17,28,12,11,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,11,11,33,4.03,.213,.264,.402,.666,.223,1.05,1.4,7.3,2.2,6.6,111,4.42,0.4,4.01,1,11,1.030,$740 000,Very High
SP,12,Frank Blanchet,,Minnesota Twins,17,S,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,73,6,8,1,40,1,4,68,4,2,1,15,11,47,8,46,39,50,20,15,36,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,17,Julcir Bleck,,Los Angeles Angels,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,44,6,1,1,33,1,3,75,3,1,1,15,12,42,2,34,31,43,18,11,35,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,24,Wesley Blume,,New York Yankees,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,39,12,1,1,30,1,3,61,11,6,6,18,24,31,7,45,35,44,4,2,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,4,Grant Bohr,,-,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,44,3,4,1,36,1,3,69,1,4,1,20,18,60,1,38,34,51,18,20,51,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,46,Maxence Bontempi,,Washington Nationals,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,50,2,1,1,35,1,4,70,4,1,2,12,17,32,7,37,36,39,8,4,34,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,17,Braden Booth,,-,20,R,R,1.0 Stars,8,7,4,8,1,9,9,9,7,8,40,48,19,7,44,2,4,33,1,1,1,48,42,34,42,48,45,50,31,25,77,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,25,Ethan Bowen,,-,22,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,31,26,11,1,40,1,3,29,1,1,1,20,15,20,14,36,32,32,12,9,29,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,48,Matthew Boyd,,Chicago White Sox,35,L,L,2.5 Stars,11,1,1,1,14,17,10,1,11,1,57,38,50,57,57,48,5,31,2,2,2,14,11,27,7,9,16,26,18,17,29,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,33,50,157,4.34,.261,.318,.414,.732,.315,1.32,1.0,9.2,2.6,8.3,91,3.59,3.1,3.53,1,33,1.030,$17 000 000,Very High
SP,38,Kyle Bradish,,Baltimore Orioles,30,R,R,2.5 Stars,6,6,1,1,1,6,8,1,5,1,35,12,49,48,59,51,4,54,1,1,5,23,42,56,15,18,28,30,15,12,77,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,7,13,31,4.66,.245,.316,.469,.785,.260,1.24,1.9,8.1,3.0,7.2,86,5.30,-0.1,4.06,1,7,1.030,$5 500 000,Very High
SP,8,Nick Bradley,,-,18,R,R,1.0 Stars,1,1,1,1,1,10,1,1,1,1,32,14,19,7,52,4,3,53,1,1,1,12,18,13,10,29,26,30,10,6,23,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,45,Taj Bradley,,Tampa Bay Rays,25,R,R,3.0 Stars,11,3,1,1,1,16,11,1,11,1,48,37,55,53,59,57,4,58,1,1,4,25,31,47,3,33,42,48,16,12,66,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,32,61,179,4.36,.262,.323,.427,.750,.309,1.35,1.5,9.2,3.0,8.9,85,4.32,1.2,3.54,1,32,1.159,$740 000,Very High
SP,18,Melvin Braud,,Pittsburgh Pirates,16,S,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,31,11,1,1,33,1,3,71,3,3,1,9,18,26,3,53,31,38,11,3,29,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,41,Ralph Bridge,,Detroit Tigers,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,47,6,1,1,29,1,4,64,4,2,2,14,4,23,19,40,38,35,3,1,22,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,23,Jake Brink,,-,23,R,R,0.5 Stars,1,1,10,1,2,1,1,1,1,1,33,2,14,1,39,1,4,50,3,3,1,24,28,55,8,9,23,24,7,13,49,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,14,Tristan Bristow,,-,20,R,R,1.0 Stars,1,1,1,1,1,1,1,1,1,1,64,22,14,2,55,5,3,65,1,1,2,32,22,64,15,10,25,25,13,13,54,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,76,Jhony Brito,,Pittsburgh Pirates,28,R,R,2.5 Stars,1,2,1,1,1,1,1,1,1,1,48,25,39,54,58,48,5,38,1,1,1,22,31,57,21,3,11,7,11,9,68,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,46,36,119,2.90,.230,.297,.356,.653,.290,1.17,0.8,7.7,2.8,9.3,134,3.13,2.3,3.22,1,46,1.030,$740 000,Very High
SP,22,Luka Brocilo,,-,21,R,R,0.5 Stars,1,1,1,1,1,5,1,1,1,1,69,2,11,1,31,1,3,55,2,2,2,27,31,52,11,8,19,27,22,7,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,62,Aaron Brooks,,-,36,R,R,1.5 Stars,8,13,9,1,5,1,9,1,8,1,55,16,15,65,43,44,5,51,-,-,-,14,25,36,15,-,-,-,16,22,46,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,42,Blaine Brown,,-,20,L,L,1.0 Stars,1,1,1,1,1,1,1,1,1,1,40,25,18,3,52,1,4,45,1,1,1,36,33,53,22,36,35,31,22,17,64,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,39,Ethan Brown,,-,25,R,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,56,1,14,7,29,1,3,52,2,2,2,16,32,45,17,12,18,23,18,10,43,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,58,Hunter Brown,,Houston Astros,28,R,R,3.0 Stars,4,2,12,1,1,6,5,1,3,1,14,13,49,48,53,50,6,42,1,1,1,15,23,55,18,10,16,18,8,11,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,33,62,171,3.26,.213,.284,.320,.604,.264,1.13,0.8,7.0,3.2,8.8,120,3.34,3.7,3.49,1,33,.937,$3 600 000,Very High
SP,33,Matthew Brown,,-,20,R,R,1.0 Stars,6,8,9,1,17,5,6,1,6,1,49,13,17,1,49,1,3,39,1,-,2,22,23,49,18,11,1,7,39,19,43,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,13,Sean Brownson,,-,21,R,R,1.5 Stars,1,1,1,1,1,1,1,1,1,1,65,3,22,3,43,22,3,61,12,6,14,23,30,53,22,50,56,51,28,21,66,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,34,JT Brubaker,,-,32,R,R,2.0 Stars,11,1,1,1,1,17,11,1,11,1,44,35,40,48,56,37,4,30,1,1,1,28,48,47,21,13,13,48,22,24,82,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,4,Henry Brummel,,-,20,R,R,1.0 Stars,1,1,1,1,1,1,1,1,1,1,50,14,22,4,43,1,4,36,1,-,2,23,29,52,21,1,11,10,38,22,49,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,11,Sal Bruno,,St. Louis Cardinals,16,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,62,4,1,4,36,1,3,48,1,1,4,21,14,47,2,49,40,48,16,12,45,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,50,Kris Bubic,,Kansas City Royals,29,L,L,2.5 Stars,1,1,1,1,1,1,1,1,1,1,74,25,49,42,47,47,5,39,1,1,2,17,23,62,24,6,19,26,10,20,55,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,33,81,191,4.18,.258,.337,.403,.740,.328,1.46,1.0,9.0,4.1,9.7,97,3.71,2.8,3.63,1,33,.962,$5 400 000,Very High
SP,40,Madison Bumgarner,,-,37,R,L,2.0 Stars,15,26,7,45,12,1,15,45,15,44,46,32,24,56,50,34,4,65,10,10,5,16,30,32,17,29,40,30,13,4,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,2,Robby Bunyard,,-,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,70,10,7,4,38,1,4,73,1,1,2,18,18,31,7,23,28,27,8,2,41,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,29,Danny Burciaga,,New York Yankees,16,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,74,4,1,1,30,1,3,77,2,1,2,14,30,36,3,42,42,46,10,8,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,42,Sam Burgess,,-,20,L,L,0.5 Stars,7,1,1,1,1,13,7,1,7,1,16,21,16,1,43,1,3,56,1,1,1,42,28,28,48,39,42,28,29,16,63,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,22,Grayson Burleson,,-,20,R,R,1.0 Stars,1,7,8,23,21,1,1,23,1,23,54,38,18,1,43,2,4,41,1,1,1,29,23,45,9,36,29,25,31,31,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,39,Corbin Burnes,,-,31,R,R,3.0 Stars,17,18,1,1,1,18,18,1,17,1,34,9,47,55,63,53,5,81,3,3,2,26,44,52,38,5,25,25,21,23,81,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,21,Jackson Burns,,-,20,L,R,0.5 Stars,1,1,1,1,1,10,1,1,1,1,19,45,14,1,49,1,3,54,1,1,1,14,19,14,20,21,27,32,14,20,26,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,14,Michael Busby,,-,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,83,12,11,1,41,1,3,46,2,4,2,22,27,61,18,37,34,50,16,3,64,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,21,Victor Cabrera,,San Diego Padres,16,L,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,39,9,1,3,39,5,3,76,2,3,1,17,24,49,9,35,28,42,10,1,51,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,34,Brex Caldwell,,-,21,L,R,0.5 Stars,1,1,1,4,1,1,1,2,1,5,37,14,12,1,53,1,3,66,3,3,1,20,33,51,25,7,20,27,27,18,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,8,Alvaro Calero,,Milwaukee Brewers,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,95,11,12,1,37,1,3,61,4,1,4,11,18,32,5,38,26,33,1,10,33,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,19,Bryce Calleson,,Cincinnati Reds,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,40,7,1,1,29,1,3,56,1,4,2,16,4,50,26,40,32,44,7,1,32,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,2,Luis Campisi,,Kansas City Royals,17,R,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,41,3,1,1,28,1,3,53,11,8,7,11,5,31,3,38,37,43,7,4,19,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,14,Jordan Campos,,Toronto Blue Jays,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,63,6,9,3,34,1,4,73,2,1,1,15,17,38,20,35,29,39,12,2,40,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
