POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,STM_per_IP,log_IP,Predicted_FIP
RP,4,Dylan Floro,,Seattle,MLB,MLB,12/27/1990,34,USA,6' 2',210 lbs,Left,Right,2.5 Stars,2.5 Stars,10,14,9,1,4,1,13,8,6,1,2,1,14,10,9,1,5,1,57,5,Normal,Normal,Normal,31,70,57,48,83,23,49,51,38,54,37,91,61,54,100,29.0,,,25.0,36.0,,,,,,,,3,NEU,91.0,90-92,SIDE,Normal,12.0,51.0,-,-,-,29,30,45,23,-,-,-,11,17,12,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,66.0,20,2.73,3.44,1.0,0.5,1.1,4.62,0.1818181542699766,4.204692619390966,3.721383323056955
RP,37,Kevin Ginkel,,Arizona,MLB,MLB,03/24/1994,31,USA,6' 4',235 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,44,17,Normal,Normal,Normal,50,54,51,55,54,45,50,50,51,49,56,59,52,58,60,74.0,,,65.0,,,,,,,,,2,FB,96.0,95-97,OTT,Power,9.0,50.0,2,2,1,14,31,52,17,13,21,29,15,14,8,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,5,3,40.0,21,4.72,4.3,0.2,-0.2,-0.4,4.15,0.22499994375001403,3.713572066704308,4.115200326868977
RP,87,Tyler Holton,,Detroit,MLB,MLB,06/13/1996,29,USA,6' 2',210 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,40,8,Normal,Spray,Spray,41,60,70,76,57,43,65,74,79,61,41,59,69,75,56,39.0,41.0,21.0,36.0,45.0,,44.0,,,,,,6,NEU,93.0,92-94,OTT,Normal,21.0,57.0,3,3,1,27,31,50,15,34,7,25,20,15,21,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,6,6,67.0,25,3.36,3.07,-0.5,1.1,-0.3,3.91,0.3134327890398822,4.219507705176107,3.449019248466588
RP,44,Ben Joyce,,Los Angeles,MLB,MLB,09/17/2000,25,USA,6' 5',225 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,Normal,Normal,Normal,58,62,41,57,65,54,60,41,55,62,62,65,41,59,67,98.0,29.0,,,60.0,,44.0,,,,,,4,GB,,100+,3/4,Power,15.0,46.0,1,1,1,19,16,39,20,11,23,31,13,20,3,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,4,3,38.0,13,3.08,4.92,0.4,-0.3,0.8,4.82,0.39473673822717414,3.6635616461296463,4.594053536693465
RP,68,Erik Miller,,San Francisco,MLB,MLB,02/13/1998,27,USA,6' 5',240 lbs,Left,Left,2.5 Stars,2.5 Stars,10,4,1,1,1,13,3,9,1,1,1,12,5,10,1,1,1,14,58,4,Normal,Spray,Spray,77,60,26,55,62,97,67,26,58,72,72,59,25,54,60,91.0,86.0,,72.0,,,,,,,,,3,NEU,96.0,95-97,3/4,Power,22.0,61.0,2,2,1,31,16,74,7,7,20,33,19,19,27,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,5,5,65.2,11,1.51,3.38,1.9,0.8,1.9,3.77,0.33742326113140164,4.192680462942962,3.6592117428012285
RP,65,Gregory Soto,,Baltimore,MLB,MLB,02/11/1995,30,DOM,6' 1',235 lbs,Left,Left,2.5 Stars,2.5 Stars,15,16,1,1,1,16,16,14,1,1,1,14,17,15,1,1,1,16,75,11,Normal,Normal,Normal,56,62,39,53,67,86,86,41,60,95,50,57,39,51,60,73.0,,,80.0,81.0,,,,,,,,3,NEU,98.0,97-99,3/4,Power,16.0,48.0,1,1,3,26,23,62,6,12,19,30,12,14,12,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,2,69.0,23,3.0,3.55,0.2,0.6,1.1,4.01,0.23188402436463415,4.248495242049359,3.5436968966524245
RP,24,Robert Stephenson,,Los Angeles,MLB,MLB,02/24/1993,32,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,12,17,1,1,17,9,18,13,1,1,18,10,17,12,1,1,16,8,51,39,Normal,Normal,Normal,78,41,51,53,37,66,37,49,50,33,88,44,53,55,41,93.0,,,81.0,,,88.0,,,,,,3,EX FB,97.0,96-98,3/4,Power,15.0,65.0,-,-,-,15,29,40,33,1,-,-,18,16,22,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,0,42.1,13,2.76,2.44,0.6,1.1,1.0,1.75,0.3562944521865909,3.763522997109702,3.227143462052837
RP,48,Abner Uribe,,New York,MLB,MLB,06/20/2000,25,DOM,6' 3',220 lbs,Right,Right,2.5 Stars,3.0 Stars,8,10,1,1,1,6,10,8,1,1,1,6,10,8,1,1,1,5,54,15,Normal,Normal,Normal,80,69,21,78,67,58,56,20,66,53,100,79,22,87,76,,36.0,,100.0,100.0,,,,,,,,3,EX GB,100.0,99-101,3/4,GB'er,13.0,41.0,1,1,1,29,25,50,20,8,17,26,18,14,15,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,2,55.1,25,4.07,3.32,1.2,0.8,0.3,3.38,0.2359346214274734,4.027135812528651,3.601154951117469
RP,22,Garrett Whitlock,,Boston,MLB,MLB,06/11/1996,29,USA,6' 5',190 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,89,3,Normal,Normal,Normal,48,50,74,53,50,45,48,72,50,47,51,55,77,56,55,,50.0,,62.0,52.0,,46.0,,,,,,4,NEU,95.0,94-96,3/4,Normal,16.0,45.0,2,2,5,24,18,45,3,32,26,60,16,13,10,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,8,3,57.0,20,3.16,3.48,0.9,0.7,0.5,2.83,0.2807017051400517,4.060443010546419,3.689126587389014
RP,58,Tanner Banks,,Philadelphia,MLB,MLB,10/24/1991,33,USA,6' 1',210 lbs,Right,Left,2.5 Stars,2.5 Stars,3,8,1,1,9,1,8,3,1,1,10,1,8,3,1,1,9,1,42,6,Normal,Normal,Normal,46,53,53,52,54,54,61,57,57,62,44,50,52,51,50,52.0,45.0,,56.0,41.0,,,,,,,,4,NEU,95.0,94-96,3/4,Normal,21.0,80.0,1,1,1,13,33,37,14,10,22,24,16,20,6,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,40.0,13,2.92,2.63,1.6,0.9,0.8,2.16,0.5249998687500328,3.713572066704308,3.0945828360239465
RP,83,Eduard Bazardo,,Seattle,MLB,MLB,09/01/1995,30,VEN,6' 0',190 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,8,Normal,Spray,Spray,49,55,50,57,55,48,54,50,57,53,50,56,50,58,55,56.0,,73.0,,50.0,41.0,,,,,,,4,NEU,96.0,95-97,3/4,Power,15.0,53.0,1,1,1,27,44,50,33,3,3,3,19,18,18,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,2,55.0,17,2.78,3.59,2.5,0.3,1.1,3.81,0.27272722314050485,4.02535169073515,3.633192454945288
RP,9,David Bednar,,Texas,MLB,MLB,10/10/1994,30,USA,6' 0',220 lbs,Left,Right,2.5 Stars,2.5 Stars,9,1,1,1,1,13,1,8,1,1,1,11,1,10,1,1,1,14,27,7,Normal,Normal,Normal,50,54,46,58,53,51,55,46,58,54,50,53,46,57,51,84.0,,56.0,,,50.0,,,,,,,3,FB,98.0,97-99,3/4,Power,16.0,48.0,2,2,2,27,30,56,15,36,12,23,20,13,17,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,20,4,65.1,31,4.27,3.59,0.3,0.5,-0.4,4.01,0.2457756918931349,4.191168746857641,3.7568608212955144
RP,40,Anthony Bender,,Los Angeles,MLB,MLB,02/03/1995,30,USA,6' 4',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,10,3,1,1,1,1,10,4,1,1,1,1,10,3,17,11,Normal,Normal,Normal,52,57,43,41,69,47,50,41,37,59,59,62,43,44,76,,44.0,,84.0,76.0,,,,,,,,3,EX GB,98.0,97-99,OTT,GB'er,14.0,59.0,3,3,1,19,22,46,9,9,14,28,15,7,11,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,14,4,53.0,15,2.55,3.05,-0.3,1.0,0.4,2.86,0.2641508935564352,3.9889840465642745,3.474729514514225
RP,54,Danny Coulombe,,Minnesota,MLB,MLB,10/26/1989,35,USA,5' 10',190 lbs,Left,Left,2.5 Stars,2.5 Stars,12,21,9,1,10,1,21,11,8,1,10,1,22,12,9,1,11,1,15,4,Normal,Normal,Normal,47,52,58,54,51,54,58,61,58,59,45,50,57,53,50,39.0,,39.0,50.0,45.0,,,,,,,,4,NEU,91.0,90-92,OTT,Normal,15.0,67.0,-,-,-,18,29,47,21,-,-,-,23,37,4,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,5,94.0,34,3.26,3.64,1.2,0.7,1.2,3.34,0.15957445110910093,4.553876891600541,3.615641039663143
RP,29,Tim Herrin,,Cleveland,MLB,MLB,10/08/1996,28,USA,6' 5',220 lbs,Left,Left,2.5 Stars,2.5 Stars,10,6,1,1,15,12,5,9,1,1,14,11,7,10,1,1,15,13,69,15,Normal,Normal,Normal,52,65,41,56,70,68,81,43,62,88,49,61,40,54,65,,,,62.0,59.0,,74.0,,,,,,3,GB,96.0,95-97,3/4,GB'er,15.0,54.0,1,1,3,14,21,60,18,6,17,30,11,8,8,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,5,56.0,22,3.54,3.49,-0.2,0.6,0.9,3.4,0.26785709502551874,4.04305126783455,3.4807954890964625
RP,22,Clayton Kershaw,,Los Angeles,MLB,MLB,03/19/1988,37,USA,6' 4',225 lbs,Left,Left,2.5 Stars,2.5 Stars,16,3,17,1,1,29,1,15,16,1,1,27,3,17,17,1,1,30,45,13,Normal,Normal,Normal,46,49,65,52,48,47,49,67,53,49,45,48,65,52,48,43.0,,50.0,47.0,,44.0,,,,,,,4,NEU,91.0,90-92,OTT,Normal,44.0,79.0,1,1,1,16,41,49,17,-,-,-,15,6,17,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,4,70.2,35,4.46,3.18,-0.7,1.1,0.1,2.74,0.6267805374956499,4.26549281841793,3.6137696975329137
RP,15,A.J. Minter,,New York,MLB,MLB,09/02/1993,32,USA,6' 0',215 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,32,23,Normal,Normal,Normal,56,48,49,60,46,56,48,50,60,46,55,47,49,60,45,78.0,44.0,,,,,62.0,,,,,,3,FB,96.0,95-97,3/4,Power,15.0,65.0,4,4,4,18,48,65,22,36,34,16,19,12,10,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,4,66.2,20,2.7,3.91,0.0,0.4,1.4,2.98,0.22658606849153043,4.207673247529104,4.102517422890311
RP,38,Alex Cobb,,Arizona,MLB,MLB,10/07/1987,37,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,5,5,1,1,1,5,6,6,1,1,2,8,5,4,1,1,1,5,44,23,Normal,Normal,Normal,37,57,51,42,68,33,50,49,38,57,40,63,53,46,76,,,,33.0,42.0,36.0,,,,,30.0,,4,EX GB,95.0,94-96,3/4,GB'er,46.0,48.0,3,3,5,24,43,60,21,62,30,36,15,15,12,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,134.2,60,4.01,3.77,-1.2,1.8,0.7,4.21,0.3427719565743699,4.906755163608864,3.9375601856678926
RP,56,Jeremiah Estrada,,San Diego,MLB,MLB,11/01/1998,26,USA,6' 1',185 lbs,Switch,Right,2.5 Stars,2.5 Stars,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,45,33,Normal,Pull,Pull,77,47,40,60,44,63,45,39,57,42,90,49,41,62,47,92.0,,,87.0,,72.0,,,,,,,3,EX FB,96.0,96-98,3/4,Power,6.0,58.0,3,3,5,41,56,56,33,15,27,42,16,15,16,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,14,6,56.2,34,5.4,3.73,2.2,0.4,-2.1,2.74,0.1067615468395824,4.046553898385752,3.836047046100181
RP,56,Hunter Harvey,,Milwaukee,MLB,MLB,12/09/1994,30,USA,6' 3',230 lbs,Right,Right,2.5 Stars,2.5 Stars,6,5,1,1,11,7,6,7,1,1,11,9,5,5,1,1,10,6,46,22,Normal,Normal,Normal,47,53,52,56,52,45,51,51,55,50,48,55,53,57,54,76.0,,38.0,46.0,,41.0,,,,,,,4,NEU,98.0,97-99,3/4,Power,15.0,37.0,3,3,2,16,27,47,5,6,21,24,13,14,2,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,10,5,52.2,28,4.78,3.29,-0.3,0.8,-0.7,3.62,0.28735626678998716,3.9740583963475986,3.5944691131904687
RP,31,Liam Hendriks,,Boston,MLB,MLB,02/10/1989,36,AUS,6' 0',235 lbs,Right,Right,2.5 Stars,2.5 Stars,10,13,1,1,1,3,13,10,1,1,1,3,13,10,1,1,1,2,42,39,Normal,Normal,Normal,54,47,56,52,45,49,44,54,50,43,59,49,57,55,47,60.0,,44.0,61.0,,,,,,,,,3,EX FB,94.0,93-95,3/4,Normal,16.0,34.0,-,-,-,15,45,44,5,-,-,-,20,15,23,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,4,72.1,28,3.48,2.81,0.4,1.4,1.1,2.53,0.22191397754313766,4.291828366755733,3.356455936179272
RP,55,Alex Lange,,Detroit,MLB,MLB,10/02/1995,29,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,4,6,9,1,14,2,6,4,9,1,14,2,6,4,9,1,14,2,42,33,Normal,Normal,Normal,62,72,23,56,79,61,68,23,56,74,65,75,24,57,83,83.0,58.0,95.0,,83.0,,,,,,,,4,NEU,98.0,97-99,3/4,Power,13.0,56.0,4,4,2,31,57,56,26,13,21,43,22,11,21,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,39.0,7,1.62,2.44,1.1,0.9,1.1,3.19,0.33333324786326973,3.6888794541139363,3.0032267127432117
RP,35,Joe Mantiply,,Arizona,MLB,MLB,03/01/1991,34,USA,6' 4',220 lbs,Right,Left,2.5 Stars,2.5 Stars,8,1,15,1,16,11,1,8,15,1,16,11,1,8,15,1,16,11,45,31,Normal,Normal,Normal,40,60,57,51,64,50,88,67,60,98,37,53,55,47,57,,49.0,,39.0,50.0,,,,,,,,3,NEU,90.0,89-91,SIDE,Normal,12.0,63.0,2,2,1,32,16,54,6,14,21,33,15,11,17,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,48.0,27,5.06,4.28,0.6,-0.2,-0.8,5.03,0.2499999479166775,3.8918202981106265,4.068022162440978
RP,50,Adrian Morejon,,San Diego,MLB,MLB,02/27/1999,26,CUB,5' 11',225 lbs,Left,Left,2.5 Stars,2.5 Stars,9,1,1,1,1,12,1,7,1,1,1,11,1,9,1,1,1,13,80,3,Normal,Normal,Normal,50,50,47,52,50,62,59,49,58,60,47,48,46,50,48,63.0,,,59.0,51.0,35.0,,,,,,,4,NEU,98.0,97-99,3/4,Power,16.0,69.0,1,1,2,20,29,53,6,6,21,32,30,35,19,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,90.1,38,3.79,3.67,1.5,0.6,0.3,3.15,0.1775804464394621,4.511957804265912,3.6126986858165875
RP,43,Patrick Sandoval,,Boston,MLB,MLB,10/18/1996,28,USA,6' 3',190 lbs,Left,Left,2.5 Stars,2.5 Stars,5,1,1,1,1,10,1,3,1,1,1,10,1,5,1,1,1,10,55,33,Normal,Normal,Normal,47,55,43,43,61,50,61,44,46,71,46,53,42,43,59,49.0,52.0,39.0,60.0,48.0,,,,,,,,5,NEU,95.0,94-96,OTT,Normal,48.0,64.0,1,1,4,27,24,55,16,14,35,13,23,14,23,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,83.0,40,4.34,3.21,0.0,2.0,1.1,3.54,0.578313183335761,4.430816798843313,3.606200600436025
RP,44,Cole Sands,,Minnesota,MLB,MLB,07/17/1997,28,USA,6' 3',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,8,Normal,Normal,Normal,55,45,58,56,42,51,43,57,54,41,58,46,59,58,44,72.0,,,52.0,,48.0,58.0,,,,,,4,EX FB,96.0,95-97,3/4,Power,23.0,52.0,1,1,5,24,37,49,19,22,22,19,10,13,5,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,3,49.0,13,2.39,3.82,0.4,0.2,1.1,3.37,0.4693876593086409,3.912023005428146,4.080157830750053
RP,66,Josh Sborz,,Kansas City,MLB,MLB,12/17/1993,31,USA,6' 3',215 lbs,Right,Right,2.5 Stars,2.5 Stars,7,12,1,3,1,1,12,8,1,3,1,1,12,7,1,3,1,1,27,18,Flyball,Spray,Spray,54,59,43,53,61,50,54,42,51,55,59,62,44,55,66,84.0,,60.0,60.0,,,,,,,,,3,NEU,96.0,95-97,3/4,Power,15.0,54.0,3,3,5,29,29,23,15,17,6,7,15,17,8,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,17.2,10,5.09,5.4,0.0,-0.4,-0.2,5.04,0.8720925162252813,2.9014215940827497,4.603652061558949
RP,46,John Schreiber,,Chicago,MLB,MLB,03/05/1994,31,USA,6' 2',220 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,36,9,Normal,Normal,Normal,44,68,44,54,75,38,55,42,48,59,50,82,45,59,91,45.0,37.0,,44.0,46.0,,43.0,,,,,,5,NEU,94.0,93-95,SIDE,Normal,16.0,53.0,1,1,1,30,35,55,34,1,3,1,16,10,15,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,42.1,18,3.83,3.17,-0.1,0.5,0.1,3.81,0.38004741566569694,3.763522997109702,3.5011543963944045
RP,51,Alex Vesia,,Athletics,MLB,MLB,04/11/1996,29,USA,6' 1',210 lbs,Left,Left,2.5 Stars,2.5 Stars,10,10,1,1,15,11,9,9,1,1,14,10,10,10,1,1,15,12,11,22,Normal,Normal,Normal,74,50,38,74,47,93,55,40,83,50,69,48,38,71,45,80.0,54.0,,69.0,,,,,,,,,3,FB,94.0,93-95,3/4,Normal,12.0,55.0,2,2,3,20,17,35,6,7,23,23,21,9,15,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,5,54.1,28,4.64,4.96,-0.5,-0.5,-0.4,2.64,0.2218114192585177,4.009149716158869,4.914226562599015
RP,38,Kirby Yates,,Los Angeles,MLB,MLB,03/25/1987,38,USA,5' 10',205 lbs,Left,Right,2.5 Stars,2.5 Stars,14,24,1,1,1,4,22,13,1,1,1,1,24,15,1,1,1,5,28,19,Normal,Pull,Pull,68,60,32,80,56,61,57,32,76,53,74,62,33,84,58,62.0,,,38.0,,91.0,,,,,,,3,NEU,94.0,93-95,3/4,Normal,9.0,26.0,-,-,-,20,27,43,16,-,-,-,17,11,16,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,42.2,15,3.16,3.82,1.3,0.3,0.6,3.73,0.21327009164215835,3.765840495250065,4.186113177047903
RP,66,Jorge Alcala,,Philadelphia,MLB,MLB,07/28/1995,30,DOM,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,4,41,32,Flyball,Pull,Pull,52,50,46,70,48,47,48,45,64,45,57,55,47,76,50,91.0,41.0,,84.0,,,,,,,,,3,EX FB,99.0,98-100,3/4,Power,16.0,52.0,1,1,1,33,45,50,33,3,3,3,19,14,24,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,4,52.0,32,5.54,4.07,-1.1,0.0,-1.0,3.31,0.3076922485207214,3.970291913552122,3.931442566774743
RP,54,Ryan Brasier,,Chicago,MLB,MLB,08/26/1987,38,USA,6' 0',225 lbs,Right,Right,2.5 Stars,2.5 Stars,14,24,1,1,1,1,24,14,1,1,1,1,24,14,1,1,1,1,50,17,Groundball,Spray,Spray,43,50,62,59,49,38,47,60,55,46,46,55,65,62,52,54.0,,,50.0,38.0,,36.0,,,,,,4,FB,97.0,96-98,3/4,Power,15.0,53.0,3,3,4,15,37,71,10,34,18,4,16,16,15,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,2,43.0,7,1.47,2.77,0.4,0.8,1.6,3.51,0.348837128177412,3.784189633918261,3.0965371047232435
RP,54,Joey Cantillo,,Cleveland,MLB,MLB,12/18/1999,25,USA,6' 4',215 lbs,Left,Left,2.5 Stars,2.5 Stars,1,4,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,33,12,Normal,Pull,Pull,58,50,38,57,49,62,52,38,59,50,57,49,38,57,48,57.0,64.0,46.0,44.0,,,,,,,,,4,NEU,93.0,92-94,3/4,Normal,48.0,53.0,1,1,2,20,8,53,15,7,5,25,15,11,24,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,77.0,39,4.56,4.59,-0.1,0.1,0.2,3.98,0.6233765424186308,4.356708826689592,4.644695650359456
RP,43,Alexis Diaz,,Cincinnati,MLB,MLB,09/28/1996,29,PUR,6' 2',225 lbs,Right,Right,2.5 Stars,2.5 Stars,1,3,10,5,1,1,3,1,10,7,1,1,2,1,10,5,1,1,79,1,Flyball,Pull,Pull,59,61,35,83,57,48,50,34,72,48,72,78,37,92,74,76.0,,,72.0,,,,,,,,,2,EX FB,95.0,94-96,3/4,Normal,16.0,52.0,1,1,1,30,9,75,24,15,16,38,11,1,12,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,2,58.2,32,4.91,5.09,0.9,-0.3,0.1,4.71,0.2749140421109893,4.0809215418899605,4.563727184255871
RP,64,Caleb Ferguson,,Boston,MLB,MLB,07/02/1996,29,USA,6' 3',225 lbs,Right,Left,2.5 Stars,2.5 Stars,10,15,5,1,1,1,15,10,6,1,1,1,15,10,5,1,1,1,45,33,Normal,Spray,Spray,51,60,44,43,74,55,65,45,44,80,50,59,44,43,72,60.0,,45.0,,47.0,,55.0,,,,,,4,NEU,95.0,94-96,3/4,Normal,11.0,33.0,2,2,3,17,12,38,10,75,14,32,14,19,13,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,5,3,74.0,41,4.99,4.34,1.2,-0.3,-1.2,4.31,0.14864862856099614,4.31748811353631,4.061583321232192
RP,75,Reed Garrett,,New York,MLB,MLB,01/02/1993,32,USA,6' 2',190 lbs,Right,Right,2.5 Stars,2.5 Stars,1,2,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1,45,32,Normal,Normal,Normal,62,50,35,47,50,52,46,33,43,47,76,54,35,51,56,78.0,,,94.0,50.0,67.0,,,,,,,4,NEU,98.0,97-99,3/4,Power,12.0,43.0,3,3,3,21,21,38,2,9,12,21,23,13,17,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,8.1,0,0.0,0.99,0.3,0.4,0.6,1.65,1.4814796524942564,2.2082744135228043,2.391775109738987
RP,38,Pierce Johnson,,Atlanta,MLB,MLB,05/10/1991,34,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,12,21,1,1,10,1,21,13,1,1,10,1,20,12,1,1,10,1,31,3,Normal,Normal,Normal,69,46,40,46,46,60,44,40,44,44,76,48,41,49,48,78.0,,,,,,41.0,,,,100.0,,3,NEU,97.0,96-98,3/4,Power,15.0,49.0,-,-,-,20,28,49,24,-,-,-,12,19,9,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,6,66.0,30,4.09,3.75,-0.3,0.3,-0.1,3.49,0.22727269283747076,4.204692619390966,3.966575978709553
RP,59,Elvis Peguero,,Milwaukee,MLB,MLB,03/20/1997,28,DOM,6' 5',210 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,39,Normal,Spray,Spray,46,66,41,54,72,38,51,39,46,54,53,77,43,59,85,,,,69.0,55.0,,,,,,,,2,EX GB,98.0,97-99,3/4,GB'er,19.0,44.0,1,1,3,17,33,50,31,3,3,3,15,9,13,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,0,23.0,8,3.13,4.16,0.3,0.0,0.4,3.85,0.8260865973536533,3.1780538303479458,4.12648467068688
