//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vL,CON vR,GAP vR,POW vR,EYE vR,K vR,BA vR,GB Hitter Type,FB Hitter Type,BattedBallType,SPE,Steal Rate,STE,Baserunning,BUN,BFH,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,IF RNG,IF ERR,IF ARM,TDP,C ABI,C FRM,C ARM,OF RNG,OF ERR,OF ARM,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,Unnamed: 121,Raw_Rating_C,Rating_C,Raw_Rating_1B,Rating_1B,Raw_Rating_2B,Rating_2B,Raw_Rating_3B,Rating_3B,Raw_Rating_SS,Rating_SS,Raw_Rating_LF,Rating_LF,Raw_Rating_CF,Rating_CF,Raw_Rating_RF,Rating_RF,Raw_Rating_All_Positions,Rating_All_Positions
MLB 2025 Live SP Huascar Ynoa ATL,72255,65,1,,,,2025,N,Atlanta Braves,ATL,Ynoa,Huascar,,Dominican Republic,19,28,5,1998,1,1,1,11,23,28,2,28,26,20,24,29,2,29,27,21,23,28,2,28,26,20,0,0,0,13,14,5,19,44,21,78,77,69,76,81,74,73,68,72,75,84,83,71,80,90,106,109,0,97,0,0,0,0,0,0,0,0,51,52,3,94-96,3,191,31,20,63,15,2,2,2,10,24,28,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,2,0,1,ynoahu01,0,33,35,0,2025-03-14,,9.715069953579006,7.420526930413931,12.627369416948257,8.223060899405361,23.3631098005338,16.299459593522354,19.284876974409986,12.151027179974,24.000441247558026,16.368483062304772,12.141891455998572,8.592196814043731,13.64042280419794,10.007307974509539,11.756158307358113,8.604878168742394,13.418708127956101,9.12867602010543
Unsung Heroes 2B Steve Yerkes BOS 1913,69295,55,8,,,,1913,N,Boston Red Sox,BOS,Yerkes,Steve,,The United States,75,15,5,1888,1,1,4,0,74,108,27,76,102,54,75,121,30,72,110,50,74,104,27,78,100,55,0,2,0,64,81,77,68,96,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,8,2,89-91,3,175,40,63,22,48,0,0,0,3,10,10,0,0,0,37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,yerkest02,0,16,17,344,2025-03-14,,38.31497069779023,33.29635277387392,52.04732725310986,38.362417968855524,47.08339351209944,38.630788073656895,55.631560948311346,42.40776119052362,46.161434508685865,36.514936985927484,42.97660038282086,34.54964746914742,37.01409681030852,30.832237528350802,39.43344622436887,32.25065862344865,56.7865250861859,46.195321572241525
MLB 2025 Live 1B Juan Yepez WSH,72389,62,1,,,,2025,N,Washington Nationals,WSN,Yepez,Juan,,Venezuela,13,19,2,1998,1,1,3,0,73,86,78,70,83,64,76,90,85,73,91,66,72,85,77,70,80,64,2,2,0,43,11,58,48,52,39,1,23,2,1,67,1,22,2,1,66,1,23,2,1,69,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,75-80,3,183,30,33,42,26,1,1,1,36,44,52,0,0,48,0,0,0,5,0,4,0,1,1,1,0,1,0,1,8,1,2,0,1,yepezju01,0,26,30,0,2025-03-14,,56.71874102490218,49.94720621936267,75.91590430643586,56.61164008978727,50.62990518179684,41.96963165654487,70.49619511397495,54.781800110760685,55.736030371084546,45.21915669784245,67.97203775383099,55.59144921602042,60.114955941423545,51.41410086369611,64.58312056247307,53.737000771180284,72.05340140809471,59.2439814542351
MLB 2025 Live LF Christian Yelich MIL,72473,86,1,,,,2025,N,Milwaukee Brewers,MIL,Yelich,Christian,Yeli,The United States,22,5,12,1991,2,1,7,0,77,76,79,108,71,84,73,72,76,95,67,79,78,77,80,112,73,86,0,1,0,73,61,87,77,51,59,1,29,1,1,85,1,29,1,1,85,1,29,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,3,191,40,34,57,23,0,0,0,54,60,59,0,0,0,0,0,0,63,0,0,0,1,1,1,1,1,1,1,8,3,15,0,0,yelicch01,0,1157,1170,0,2025-03-14,,59.591761127905436,52.54657775197608,80.78386053447504,60.33353831111761,58.87355681121214,49.730571392797216,76.63777412270264,59.89434690059382,63.865337176346856,52.60947097903882,75.40569523065092,61.84929318008802,69.06935509758561,59.39208205635332,73.92050281934156,61.714288557816424,79.3668207975555,65.4947900790815
MLB 2025 Live RP Kirby Yates LAD,72619,70,1,,,,2025,N,Los Angeles Dodgers,LAD,Yates,Kirby,Kirbs,The United States,39,25,3,1987,2,1,1,12,29,17,3,17,19,38,28,17,3,16,17,38,29,18,4,18,20,39,2,2,0,17,10,17,24,27,19,108,85,56,69,117,97,79,56,67,105,117,90,57,72,127,100,90,0,0,0,0,129,0,0,0,0,0,14,25,2,93-95,3,178,20,27,43,17,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,5,0,1,yateski01,0,138,169,0,2025-03-14,,8.731268456314698,6.530430267651946,13.501508460716483,8.89140227303083,18.222045462409795,11.45943331608898,18.1715610595161,11.22424927828581,19.607722662352604,12.375083419360328,12.133925024462197,8.58549046718009,11.906453394222448,8.462416452457202,10.244447048168132,7.313364612468542,15.502883062324749,10.910028621627813
MLB 2025 Live RF Mike Yastrzemski SF,72690,74,1,,,,2025,N,San Francisco Giants,SFG,Yastrzemski,Mike,,The United States,5,23,8,1990,2,2,9,0,67,100,85,87,66,71,66,97,81,81,64,70,68,102,87,89,67,72,3,2,0,53,20,72,62,57,66,1,22,3,1,64,1,22,3,1,64,1,22,3,1,64,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,75-80,4,180,17,28,45,16,3,3,2,68,70,67,0,0,0,0,0,0,13,40,73,0,1,0,0,0,1,1,1,8,2,5,0,1,yastrmi01,0,125,130,0,2025-03-14,,60.24320486959492,53.135972972523504,79.11592127695053,59.058280304459636,45.03008803626042,36.69771511346026,72.77180675724453,56.676129074887285,53.26304873448294,42.97098081471763,77.68155568267638,63.765171015080796,72.49680466761603,62.44579093526414,76.73190571030088,64.11617908006274,76.97648795933375,63.4517631000815
Theme Week - Hardware Heroes LF Carl Yastrzemski BOS 1967,73187,100,9,,,Theme Week,1967,N,Boston Red Sox,BOS,Yastrzemski,Carl,Yaz,The United States,8,22,8,1939,2,1,7,0,111,112,141,118,110,102,110,85,131,100,98,113,111,122,144,128,114,99,2,2,0,48,51,61,58,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,3,2,89-91,3,180,74,75,73,75,0,0,0,103,79,91,0,0,78,0,0,0,128,112,0,0,1,0,0,0,1,1,0,3,5,200,0,0,yastrca01,126999,158500,145172,0,2025-05-08,,94.12030598430026,83.78635796390597,125.95473203283662,94.86987726119328,95.62391590508992,84.32899149045106,116.31619527023955,92.92457974058648,102.26517414852934,87.51858074316165,120.7247042417776,100.0,114.33182903774728,99.71898278193123,118.73376921681441,99.99999999999999,112.54020325938733,93.84821194171516
MLB 2025 Live RP Ryan Yarbrough NYY,73144,53,1,,,,2025,N,New York Yankees,NYY,Yarbrough,Ryan,Yarbitron,The United States,56,31,12,1991,1,2,1,12,26,14,1,23,31,19,27,15,1,24,33,20,26,14,1,23,31,19,0,0,0,17,20,7,23,39,35,61,68,89,46,114,66,74,92,49,124,59,67,89,46,110,53,64,0,87,73,0,0,0,0,0,0,0,32,66,3,86-88,3,196,20,15,55,21,2,2,2,9,24,31,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,yarbrry01,0,6,27,0,2025-04-09,,9.385926143520432,7.12273331278215,12.149690568191883,7.857841498435191,17.9540390721989,11.207120198448802,17.530282736761006,10.690418251162,19.834365487485634,12.581123337330588,11.513231246236463,8.062974488240226,13.583055538538053,9.956196229486002,10.992773117325358,7.95268859511027,13.49714997618405,9.195720579611855
MLB 2025 Live SP Yoshinobu Yamamoto LAD,72614,99,1,,,,2025,N,Los Angeles Dodgers,LAD,Yamamoto,Yoshinobu,,Japan,18,17,8,1998,1,1,1,11,24,14,6,32,14,30,24,15,7,33,16,30,24,14,6,32,14,30,0,0,0,8,10,12,2,31,10,85,92,103,84,109,79,86,100,79,101,90,98,106,90,115,106,86,90,0,87,80,83,0,0,0,0,0,63,64,2,96-98,3,178,35,33,64,9,1,1,2,15,16,35,80,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,8,4,75,0,0,yamamyo01,10500,16000,10806,0,2025-03-14,,10.308611034761437,7.957534585964069,14.449290455358227,9.616048912157847,26.288873451565856,19.053903424840342,20.48749219448965,13.15214213332481,26.606905084798505,18.738006981282837,14.426398829846672,10.515353850116776,16.505593293973995,12.560050585437223,14.435361799059441,10.893825617213862,14.550906880089038,10.096370794327134
Negro League Star 2 LF Leovigildo Xiques CiCl 1944,73575,58,2,,,,1944,N,Cincinnati-Indianapolis Clowns,CiCl,Xiques,Leovigildo,,Cuba,19,25,7,1916,1,1,7,0,95,91,25,85,90,94,100,87,33,81,93,99,94,92,22,86,89,93,0,2,1,57,36,79,56,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,4,2,90-92,3,183,11,3,1,11,1,1,1,86,69,69,0,0,0,0,0,0,104,79,92,0,0,0,0,0,1,1,1,1,0,1,0,0,xiquele01,12,89,92,0,2025-05-22,,38.83015751822549,33.76246923216712,54.088014734013456,39.9226684620128,35.72423979454235,27.936776315297283,56.52042040984356,43.147690707055354,38.307924638407094,29.37534839096055,59.95756096138096,48.84465662069514,69.31052748464012,59.60695619079315,62.76404925397669,52.182897604672974,58.625758781220235,47.76732192280209
MLB 2025 Live C Austin Wynns CIN,73349,40,1,,,,2025,N,Cincinnati Reds,CIN,Wynns,Austin,Winnie,The United States,35,10,12,1990,1,1,2,0,70,65,50,56,67,75,73,67,53,59,70,77,69,65,50,56,66,75,0,0,0,36,12,58,36,57,6,1,21,1,1,61,1,20,1,1,60,1,21,1,1,63,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,75-80,3,183,25,42,57,12,55,59,67,13,25,49,0,55,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,1,0,1,wynnsau01,8,139,137,0,2025-05-05,,56.47838891966618,49.72974710047204,57.42676724268529,42.475381847542415,40.79934204529784,32.71470295437164,57.150037633479016,43.67181447244968,47.120085172842145,37.386441760406704,50.055673456414354,40.50899316713236,43.49266064399719,36.60435685419402,45.882766551588944,37.760563098077185,57.0306354779065,46.40396369444509
Unassisted Triple Play SS Glenn Wright PIT 1925,73263,89,7,PG,,,1925,N,Pittsburgh Pirates,PIT,Wright,Glenn,Buckshot,The United States,7,6,2,1901,1,1,6,0,97,89,103,55,114,78,107,91,124,31,129,82,94,88,97,62,111,77,2,0,0,74,42,39,87,79,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,18,2,90-92,3,180,112,68,105,117,0,0,0,2,4,6,0,0,0,0,0,114,0,0,0,0,0,0,0,1,0,0,0,1,3,15,0,0,wrighgl01,3500,8444,8540,219279,2025-05-07,,70.56671516139009,62.47619260449993,97.4096766451835,73.04515536596861,102.5809110551472,90.87861567790887,94.0557401382068,74.39390248905744,99.73310453903895,85.2166882639792,78.16724393335608,64.17403587028996,62.858524297726,53.8585012489847,69.6560002778888,58.070958649695136,88.93483263401758,73.6726078309497
Snapshot SS Glenn Wright PIT 1927,70955,71,7,,,,1927,N,Pittsburgh Pirates,PIT,Wright,Glenn,Buckshot,The United States,7,6,2,1901,1,1,6,0,64,66,79,57,78,53,80,70,90,72,88,76,60,65,77,54,77,45,2,1,0,47,17,67,57,63,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,1,2,89-91,3,180,99,62,91,94,0,0,0,5,9,9,0,0,0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,1,2,5,0,1,wrighgl01,120,172,197,1730,2025-03-14,,54.614139878092566,48.04306350111165,72.95311025996519,54.34637364630302,84.22604776223402,73.59853225284627,72.80835827013163,56.70655631837124,80.3298443283836,67.57727638402018,58.79876632933347,47.869153509828834,46.58977520478046,39.36375157030182,53.29209193845511,44.09063712630737,68.6684706526757,56.3508676816307
Unsung Heroes CF George Wright TEX 1983,70430,66,8,,,,1983,N,Texas Rangers,TEX,Wright,George,,The United States,55,22,12,1958,3,1,8,0,71,69,76,51,82,60,59,74,92,55,73,49,75,68,73,50,87,65,0,0,0,62,57,60,68,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,24,2,89-91,4,180,2,1,8,7,0,0,0,94,53,45,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,1,1,4,1,2,0,0,wrighge03,0,52,57,936,2025-03-14,,53.17683052831835,46.742654567858196,73.6080418032994,54.84711531940771,35.63043395275831,27.848463330018213,63.65764973394326,49.08906487441107,42.74924212900625,33.41292906842436,74.9946473861377,61.503262537601316,78.52489649244433,67.8165592433751,77.20664138807426,64.52176418089721,69.53777986157228,57.093869718196494
Rookie Sensation 3B Craig Worthington BAL 1989,71681,62,3,,,,1989,N,Baltimore Orioles,BAL,Worthington,Craig,,The United States,11,17,4,1965,1,1,5,0,56,72,81,98,56,59,53,56,54,94,62,43,59,77,96,100,55,65,0,0,0,4,15,9,9,13,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,3,2,90-92,3,183,47,63,62,36,0,0,0,4,5,3,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,worthcr01,0,0,80,534,2025-03-14,,57.44767878695361,50.60671433270401,75.34897601794106,56.178183154324934,56.93597747674894,47.90644816137393,73.24195145993923,57.0675002169182,63.66800660229777,52.4300786895797,64.28530562371421,52.48786333255368,48.10250532940839,40.71152848680688,57.16828359975982,47.40221798995268,64.69590730594331,52.955501997244
Rookie Sensation SP Al Worthington NY1 1953,71535,61,3,,,,1953,N,New York Giants,SFG,Worthington,Al,Red,The United States,26,5,2,1929,1,1,1,11,3,5,2,4,1,1,4,9,1,3,2,1,3,4,3,5,1,1,0,0,0,5,4,6,5,29,39,71,81,51,79,86,85,81,38,78,88,60,83,59,83,83,0,0,103,0,83,0,0,0,0,0,76,0,60,45,2,90-92,4,188,34,18,25,23,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,worthal01,26,0,141,637,2025-03-14,,2.4385954299050527,0.8371199034832307,3.0965816396558337,0.9360968400613077,19.322622957806175,12.495565845800536,6.526312701533177,1.5301824878385437,15.254112417091216,8.41723698287319,2.9791516463295458,0.8787668919553159,3.023904734377031,0.5484509350340976,2.557513979007208,0.7461195750063735,4.163532903972058,1.2182409645261074
All-Time Legend CL Todd Worrell STL Peak,71335,98,4,,,,1987,Y,St. Louis Cardinals,STL,Worrell,Todd,,The United States,38,28,9,1959,1,1,1,13,14,41,20,29,11,16,14,43,22,30,11,16,14,41,20,29,11,16,1,1,0,16,5,6,28,22,5,115,91,75,87,100,130,78,71,71,93,106,106,79,107,106,86,98,0,122,0,0,0,0,0,0,0,0,19,100,4,91-93,4,196,27,20,23,23,0,0,0,6,4,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,75,0,0,worreto01,7000,12500,11964,19401,2025-03-14,,14.593630144700219,11.83441546105299,19.56582365186136,13.528001877912688,22.48160821817703,15.469574857288395,20.737079961931045,13.359911037282698,20.978665530531597,13.621401082122055,17.21008601858926,12.858733286988164,13.757683309697963,10.111781997970612,16.176710478560917,12.381527327513217,18.18735029335474,13.204453435418912
Snapshot SP Vance Worley PIT 2014,70727,60,7,,,,2014,N,Pittsburgh Pirates,PIT,Worley,Vance,Vanimal,The United States,46,25,9,1987,1,1,1,11,3,4,2,3,1,1,3,4,2,3,1,1,3,4,2,3,1,1,2,2,0,15,4,6,26,32,45,54,71,75,71,71,49,66,55,64,70,57,75,99,77,72,52,56,62,56,60,61,0,0,0,0,0,0,72,115,2,88-90,4,188,31,20,24,23,0,0,0,9,2,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,worleva01,33,96,54,650,2025-03-14,,2.185902320919187,0.6084952331236954,2.699058516790881,0.6321621835813115,17.76089045787147,11.025281515384249,5.936062733261138,1.0388299258671108,13.99803360263939,7.275341686863138,4.0211159090619155,1.7559191945259345,5.582882602690913,2.828389203341584,4.362564868792601,2.288244554065643,4.463490101980989,1.4746155740693494
MLB 2025 Live 2B Gage Workman CWS,73161,59,1,,,,2025,N,Chicago White Sox,CHW,Workman,Gage,,The United States,14,24,10,1999,2,1,4,0,65,83,58,67,44,86,61,73,48,61,38,83,67,89,62,70,47,88,2,2,0,60,73,74,60,47,38,1,21,1,1,61,1,20,1,1,60,1,21,1,1,63,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,3,193,77,87,64,75,2,2,5,44,48,62,0,0,0,90,33,21,0,0,0,0,1,1,1,1,1,0,1,8,0,1,0,1,workma000gag,0,14,14,0,2025-04-09,,45.75577998000284,40.0284420507888,61.45857787694675,45.55798738576906,69.82719425795966,60.042812125244836,65.07700771653425,50.27060696435366,67.3248407687168,55.75448929572872,61.083784347724546,49.792740419605515,57.536693084303295,49.11698050697436,58.802500362272745,48.798392748753066,63.49163872020271,51.92620884974218
Snapshot 3B Chuck Workman BSN 1945,71027,77,7,,,,1945,N,Boston Braves,ATL,Workman,Chuck,,The United States,6,6,1,1915,2,1,5,0,57,56,122,78,69,46,59,80,99,63,76,45,56,49,134,84,67,47,0,0,2,49,59,61,52,38,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,5,2,90-92,4,183,55,45,70,39,0,0,0,70,85,90,0,0,0,0,48,0,0,0,61,0,0,0,1,0,0,0,1,1,2,5,0,0,workmch01,101,488,387,2266,2025-03-14,,73.98489987773921,65.5688030723502,95.21770318428626,71.36923599793377,69.81012969938291,60.02674679198071,83.6467921608808,65.72899180543789,76.21901849062735,63.84014410152162,91.21683560174327,75.15951760794168,80.22398656358166,69.33037478764152,88.50302548657733,74.17270321532004,85.77940278471588,70.97564939512738
MLB 2025 Live SP Simeon Woods Richardson MIN,72087,46,1,,,,2025,N,Minnesota Twins,MIN,Woods Richardson,Simeon,,The United States,78,27,9,2000,1,1,1,11,17,20,20,17,15,19,18,21,22,19,17,20,17,20,20,17,15,19,2,2,0,15,13,15,17,41,14,67,77,71,72,88,65,73,71,69,83,69,80,72,75,92,79,78,74,77,0,0,0,0,0,0,0,0,58,51,4,93-95,3,191,24,42,67,23,1,1,1,27,34,52,79,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,0,1,0,1,woodssi01,0,16,23,0,2025-03-14,,14.695065861247112,11.926189658423421,19.07386857230671,13.151867284708588,21.791944836720102,14.820295122724104,21.48969056071834,13.986420424421803,24.734623782240927,17.035924924329183,20.460952011112408,15.595395850839084,22.457750243964757,17.863164214238548,21.086853453927787,16.576452897709142,18.719697606052502,13.659452799795625
MLB 2025 Live SP Brandon Woodruff MIL,72485,93,1,,,,2025,N,Milwaukee Brewers,MIL,Woodruff,Brandon,,The United States,53,10,2,1993,2,1,1,11,9,8,1,4,10,7,9,8,1,4,10,7,10,9,2,5,11,8,0,0,0,18,9,23,22,61,15,94,84,85,74,104,95,84,85,74,104,94,84,85,75,104,130,120,121,106,0,0,0,0,0,0,0,0,57,47,2,96-98,4,193,19,19,62,13,3,3,5,34,17,10,52,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,4,50,0,0,woodrbr01,4040,4345,4260,0,2025-03-14,,4.88382121066726,3.0494435411359944,5.42731138967927,2.718105244542816,13.471297812098996,6.986868502136535,10.076513146141295,4.485540688156726,15.644678890407354,8.772299112357135,10.652870398697328,7.338700609132723,17.031296300886773,13.02842915879882,12.948499269680521,9.623541294506987,8.749355244516483,5.13776154878209
Historical All-Star SP Brandon Woodruff MIL 2019,71230,97,5,,,,2019,N,Milwaukee Brewers,MIL,Woodruff,Brandon,,The United States,53,10,2,1993,2,1,1,11,4,5,1,3,1,3,4,5,1,3,1,3,5,6,2,3,1,4,0,0,0,15,4,6,26,21,51,97,89,100,104,60,96,73,91,81,59,98,102,108,122,62,129,126,80,94,0,98,0,0,0,0,0,0,78,64,2,96-98,4,193,31,42,32,23,0,0,0,2,7,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,75,0,0,woodrbr01,0,5200,5497,0,2025-03-14,,2.3986545088542055,0.800983263486384,3.060910781921684,0.9088239362522412,18.14236451234353,11.38441813114533,7.039536194862438,1.9574144943890923,15.211795639557092,8.378767001011733,3.4957946382353358,1.3136902440948275,4.1585842243311255,1.5594011364575049,3.03598991493188,1.1549001234350809,4.884373671901991,1.8343464343984617
Snapshot SP Hal Woodeshick HOU 1962,70636,77,7,,,,1962,N,Houston Colt .45's,HOU,Woodeshick,Hal,,The United States,46,24,8,1932,1,2,1,11,3,2,2,4,1,1,3,3,2,4,1,1,3,2,2,4,1,1,0,2,0,5,4,6,5,29,1,61,95,63,130,26,115,87,50,117,28,48,99,69,136,25,0,63,85,0,0,87,0,0,0,0,0,0,56,115,0,88-90,3,191,31,13,22,23,0,0,0,4,8,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,woodeha01,0,195,266,1279,2025-03-14,,2.035762588211547,0.47265596534187054,2.739357100137318,0.6629733122466261,17.662373458112725,10.932533236769979,5.640911856332777,0.7931320904713357,13.944465625842385,7.226643293086014,2.809294778822014,0.7357770143073409,3.6039606184144466,1.0652555640030956,2.9349805966795173,1.0686039454845324,3.269884784131755,0.4544363640234436
Tim Wakefield Mission - Hardware Heroes SP Wilbur Wood CWS 1973,70276,81,9,,,Tim Wakefield Mission,1973,N,Chicago White Sox,CHW,Wood,Wilbur,Wilbah,The United States,28,22,10,1941,1,2,1,11,4,4,3,3,2,1,4,2,3,6,2,1,4,5,3,3,2,2,1,2,0,6,4,11,5,37,30,68,79,99,94,51,80,67,96,76,51,63,85,100,102,51,0,0,70,0,0,0,0,0,0,0,77,120,101,42,2,88-90,3,183,29,55,35,22,0,0,0,3,7,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,woodwi01,0,1999,2145,3786,2025-03-14,,2.939802193849866,1.290587873578378,3.680098269734806,1.382236740641802,17.159520314146857,10.45912495583551,7.207473164639506,2.0972133335,15.23594755297971,8.40072339101658,3.6263640905473435,1.4236069656535202,4.651818791286038,1.998851738347056,3.505968830197423,1.5564213375812057,5.041635266103036,1.9687585441163296
Rookie Sensation SP Travis Wood CIN 2010,71501,66,3,,,,2010,N,Cincinnati Reds,CIN,Wood,Travis,,The United States,30,6,2,1987,1,2,1,11,4,10,6,4,2,2,5,6,3,5,4,1,5,12,7,4,2,3,2,2,0,25,5,6,46,28,44,70,78,69,73,90,68,72,63,66,84,71,81,71,75,93,68,0,90,106,84,0,0,0,0,0,0,0,68,1,4,90-92,4,180,35,20,26,23,0,0,0,2,8,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,woodtr01,0,65,64,1848,2025-03-14,,4.773367266151097,2.9495100813108963,5.649321563487709,2.8878477878827558,21.214169463556175,14.276351728001346,9.150482436409511,3.71466803055545,17.146602210720413,10.137690483265457,5.944277908877638,3.3748864054848395,5.173203306270807,2.4633827227435594,5.157818235316747,2.967660346793608,7.68696519652142,4.2297325514941155
MLB 2025 Live LF James Wood WSH,72380,91,1,,,,2025,N,Washington Nationals,WSN,Wood,James,,The United States,29,17,9,2002,2,1,7,0,75,119,89,94,61,92,74,114,85,90,59,91,76,121,90,95,62,93,3,2,0,78,65,78,71,33,14,1,23,5,1,68,1,22,5,1,66,1,24,5,1,70,5,0,0,0,0,0,0,0,0,0,0,0,5,15,4,75-80,3,201,24,29,45,14,3,3,1,63,65,70,0,0,0,0,0,0,77,0,0,0,1,0,1,0,1,1,1,8,4,50,0,0,woodja03,0,4200,4158,0,2025-03-14,,63.23278839181034,55.84080552621625,83.9944060064235,62.78822831278969,51.19813709354416,42.50459041287446,78.79813057988254,61.69273188503424,58.30983790842024,47.5589929293782,82.10008309953672,67.48480098348975,74.37788359645401,64.12175065678781,79.97327407351138,66.88540578027707,82.78337860579961,68.41493561946095
Snapshot 2B Jake Wood DET 1963,71064,65,7,,,,1963,N,Detroit Tigers,DET,Wood,Jake,,The United States,2,22,6,1937,1,1,4,0,69,55,78,75,72,69,81,54,78,92,57,114,67,56,78,71,77,58,0,1,0,77,80,87,97,19,8,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,33,0,0,0,0,0,0,0,0,0,0,0,1,5,2,90-92,4,185,66,45,41,53,0,0,0,7,9,6,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,woodja01,0,90,69,542,2025-03-14,,55.49555896474722,48.84052944287697,74.28796796043576,55.36696714969033,68.44104681909752,58.73783136887916,70.62668540419682,54.890426526447946,66.65955639002124,55.149682420713496,61.493062264657745,50.13728109155509,48.100271054971415,40.709537845209766,55.77989015388777,46.216059624137294,73.08140694845896,60.12262187616398
Rookie Sensation SP Alex Wood ATL 2013,71497,61,3,,,,2013,N,Atlanta Braves,ATL,Wood,Alex,AWood,The United States,58,12,1,1991,1,2,1,11,4,5,3,3,2,1,4,8,3,3,2,1,4,4,3,4,2,1,0,0,0,5,5,6,5,23,45,67,69,56,86,35,81,89,61,115,38,62,63,55,78,34,0,85,0,0,0,92,0,0,0,78,0,0,53,79,2,92-94,3,193,35,15,24,23,0,0,0,5,4,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,woodal02,60,109,60,500,2025-03-14,,2.697580681529743,1.0714374043375499,3.5272643648626407,1.2653843672728227,20.18317934915804,13.305731849067502,6.874648053750767,1.8201536474108058,15.748325903109846,8.866524120285575,3.9020065175469743,1.6556498467546943,4.736383597311185,2.074195311965288,3.8377302782930167,1.839858009141151,4.485508771758508,1.4934350186579235
